ChargerId,RegDt,Send,msg,msgId
801F1263B190,9/7/21 8:51,R,   00 80 1F 12 63 B1 90 00    0E 15 9D 0A 01 0A 09 E1    C1 03 00 33 03 05 50    ,327644212
801F1263B190,9/7/21 8:51,S,   00 80 1F 12 63 B1 90 00    0B 1A 1C 07 12 00 13 00    33 03 05 63             ,327644219
801F1263B190,9/7/21 9:01,R,   00 80 1F 12 63 B1 90 00    0E 15 9E 0A 01 0A 09 E1    C1 03 00 33 03 05 4F    ,327650117
801F1263B190,9/7/21 9:01,S,   00 80 1F 12 63 B1 90 00    0B 1A AB 07 12 00 13 00    33 03 05 D4             ,327650126
801F1263B190,9/7/21 9:11,R,   00 80 1F 12 63 B1 90 00    0E 15 9F 0A 01 0A 09 E1    C1 03 00 33 03 05 4E    ,327656049
801F1263B190,9/7/21 9:11,S,   00 80 1F 12 63 B1 90 00    0B 1A 45 07 12 00 13 00    33 03 05 3A             ,327656061
801F1263B190,9/7/21 9:21,R,   00 80 1F 12 63 B1 90 00    0E 15 A0 0A 01 0A 09 E1    C1 03 00 33 03 05 4D    ,327662045
801F1263B190,9/7/21 9:21,S,   00 80 1F 12 63 B1 90 00    0B 1A FF 07 12 00 13 00    33 03 05 80             ,327662053
801F1263B190,9/7/21 9:31,R,   00 80 1F 12 63 B1 90 00    0E 15 A1 0A 01 0A 09 E1    C1 03 00 33 03 05 4C    ,327668057
801F1263B190,9/7/21 9:31,S,   00 80 1F 12 63 B1 90 00    0B 1A C2 07 12 00 13 00    33 03 05 BD             ,327668067
801F1263B190,9/7/21 9:41,R,   00 80 1F 12 63 B1 90 00    0E 15 A2 0A 01 0A 09 E1    C1 03 00 33 03 05 4B    ,327673924
801F1263B190,9/7/21 9:41,S,   00 80 1F 12 63 B1 90 00    0B 1A 3C 07 12 00 13 00    33 03 05 43             ,327673938
801F1263B190,9/7/21 9:51,R,   00 80 1F 12 63 B1 90 00    0E 15 A3 0A 01 0A 09 E1    C1 03 00 33 03 05 4A    ,327679854
801F1263B190,9/7/21 9:51,S,   00 80 1F 12 63 B1 90 00    0B 1A D6 07 12 00 13 00    33 03 05 A9             ,327679867
801F1263B190,9/7/21 10:01,R,   00 80 1F 12 63 B1 90 00    0E 15 A4 0A 01 0A 09 E1    C1 03 00 33 03 05 49    ,327685779
801F1263B190,9/7/21 10:01,S,   00 80 1F 12 63 B1 90 00    0B 1A 72 07 12 00 13 00    33 03 05 0D             ,327685791
801F1263B190,9/7/21 10:11,R,   00 80 1F 12 63 B1 90 00    0E 15 A5 0A 01 0A 09 E1    C1 03 00 33 03 05 48    ,327691631
801F1263B190,9/7/21 10:11,S,   00 80 1F 12 63 B1 90 00    0B 1A E1 07 12 00 13 00    33 03 05 9E             ,327691643
801F1263B190,9/7/21 10:21,R,   00 80 1F 12 63 B1 90 00    0E 15 A6 0A 01 0A 09 E1    C1 03 00 33 03 05 47    ,327697471
801F1263B190,9/7/21 10:21,S,   00 80 1F 12 63 B1 90 00    0B 1A 4A 07 12 00 13 00    33 03 05 35             ,327697482
801F1263B190,9/7/21 10:31,R,   00 80 1F 12 63 B1 90 00    0E 15 A7 0A 01 0A 09 E1    C1 03 00 33 03 05 46    ,327703397
801F1263B190,9/7/21 10:31,S,   00 80 1F 12 63 B1 90 00    0B 1A DF 07 12 00 13 00    33 03 05 A0             ,327703406
801F1263B190,9/7/21 10:41,R,   00 80 1F 12 63 B1 90 00    0E 15 A8 0A 01 0A 09 E1    C1 03 00 33 03 05 45    ,327709337
